date,raceNum,hName,jName,odds,fav,pastPos,last3,last5,last10,trifecta,
01/18/2020,8,Nicodemus,Carmouche/Kendrick,5.30,0,0,3,3,4,1,
01/18/2020,8,Still Having Fun,Alvarado/Junior,8.80,0,2,0,2,6,0,
01/18/2020,9,Lucky E,Cardenas/Luis,14.40,0,1,1,1,2,0,
01/18/2020,9,Oliver Witha Twist,Worrie/Andre,65.50,0,1,2,2,2,0,
01/18/2020,9,Titan's Will,Franco/Manuel,1.80,1,0,0,2,6,1,
01/18/2020,9,Our Troubadour,Cancel/Eric,2.30,0,1,1,1,5,0,
01/18/2020,9,Now and Again,Serrano/Keivan,9.60,0,2,1,1,3,0,
01/18/2020,9,Lastlookatthecat,Gutierrez/Reylu,18.40,0,-1,1,2,2,0,
01/18/2020,9,Varangian,Carroll/Declan,30.00,0,0,1,2,2,1,
01/18/2020,9,Geils Rocks,Carmouche/Kendrick,28.25,0,0,3,4,4,0,
01/18/2020,9,Carters Got Sass,Rodriguez/Castro/Luis,5.20,0,1,0,1,3,1,
01/18/2020,9,Honorable Avenue,Gomez/Oscar,10.70,0,2,1,1,3,0,
01/19/2020,1,Alphadora,Alvarado/Junior,3.40,0,1,0,1,5,1,
01/19/2020,1,Cure,Richards/Gary,65.00,0,-1,2,3,4,0,
01/19/2020,1,Pendolino,Diaz/Jr./Hector,13.20,0,1,1,2,4,0,
01/19/2020,1,Doll,Franco/Manuel,0.80,1,2,1,2,6,1,
01/19/2020,1,Enough Love,Lezcano/Jose,8.00,0,0,2,2,5,0,
01/19/2020,1,Funderella,Cardenas/Luis,13.30,0,2,1,1,2,0,
01/19/2020,1,Midnight Banker,Cancel/Eric,5.30,0,2,0,1,4,1,
01/19/2020,2,Roma Carpe,Martinez/Joey,70.25,0,0,1,1,1,0,
01/19/2020,2,Kit Kat Katie,Vargas/Jr./Jorge,4.10,0,2,2,3,5,0,
01/19/2020,2,My Sweet Kat,Lezcano/Jose,3.75,0,2,2,2,4,1,
01/19/2020,2,Wicked Kheisha,Cancel/Eric,9.60,0,0,1,2,4,0,
01/19/2020,2,Wicked Happy,Cardenas/Luis,12.70,0,0,1,1,2,1,
01/19/2020,2,La Negrita,Diaz/Jr./Hector,1.40,1,2,0,2,3,1,
01/19/2020,2,Musical Thunder,Brown/Dalton,106.00,0,0,0,0,1,0,
01/19/2020,2,Kemba,Franco/Manuel,7.30,0,1,2,2,7,0,
01/19/2020,2,Annoula,Carroll/Declan,13.50,0,0,2,2,3,0,
01/19/2020,3,Movie Score,Carroll/Declan,20.60,0,2,2,2,3,0,
01/19/2020,3,Cool as You Like,Gutierrez/Reylu,5.90,0,2,0,1,2,1,
01/19/2020,3,Tiz a Kitten,Silvera/Ruben,4.20,0,0,0,0,1,0,
01/19/2020,3,Ma Meatloaf,Serrano/Keivan,5.30,0,2,0,1,2,1,
01/19/2020,3,Camorra,Correa/Julio,0.50,1,2,0,1,3,1,
01/19/2020,4,Tan and Tight,Franco/Manuel,1.20,1,1,2,2,6,1,
01/19/2020,4,Laquezza,Carroll/Declan,5.90,0,0,1,2,3,0,
01/19/2020,4,Rapido Gatta,Vargas/Jr./Jorge,2.60,0,1,1,2,4,1,
01/19/2020,4,Jasminesque,Cancel/Eric,19.90,0,2,1,1,3,1,
01/19/2020,4,Lovely Lucky,Gutierrez/Reylu,49.25,0,1,1,2,3,0,
01/19/2020,4,Quasar,Alvarado/Junior,5.90,0,0,1,1,6,0,
01/19/2020,4,We Are Family,Lezcano/Jose,2.90,0,2,2,3,5,0,
01/19/2020,5,Bitumen,Martinez/Joey,25.75,0,0,1,1,1,0,
01/19/2020,5,Mad Munnys,Vargas/Jr./Jorge,14.00,0,2,2,3,5,0,
01/19/2020,5,Coltandmississippi,Alvarado/Junior,6.40,0,2,1,1,5,0,
01/19/2020,5,Thousand Percent,Cancel/Eric,16.20,0,1,2,2,4,0,
01/19/2020,5,Win With Pride,Franco/Manuel,3.75,0,2,2,3,6,1,
01/19/2020,5,California Night,Carmouche/Kendrick,3.35,0,1,2,4,4,1,
01/19/2020,5,Direct Order,Lezcano/Jose,1.60,1,1,1,3,5,1,
01/19/2020,5,Hardcore Folklore,Diaz/Jr./Hector,11.80,0,2,1,2,4,0,
01/19/2020,6,Gracetown,Lezcano/Jose,2.95,0,2,2,3,5,0,
01/19/2020,6,Trial and Error,Franco/Manuel,2.35,0,2,2,4,6,0,
01/19/2020,6,Team Win,Cancel/Eric,16.80,0,1,1,2,3,0,
01/19/2020,6,Jennemily,Alvarado/Junior,5.00,0,2,1,1,4,1,
01/19/2020,6,Private Beach,Correa/Julio,10.00,0,1,1,1,4,1,
01/19/2020,6,Figure It Out,Carroll/Declan,2.00,1,2,0,2,3,1,
01/19/2020,7,Entropia (ARG),Alvarado/Junior,7.50,0,0,1,2,4,0,
01/19/2020,7,Lucky Move,Carmouche/Kendrick,12.00,0,2,2,4,5,1,
01/19/2020,7,Bellera,Lezcano/Jose,0.50,1,2,1,2,4,1,
01/19/2020,7,Nonsensical,Gutierrez/Reylu,29.00,0,2,1,1,3,0,
01/19/2020,7,Another Broad,Cancel/Eric,2.30,0,1,1,2,3,1,
01/19/2020,8,Valid Quest,Carroll/Declan,5.80,0,0,1,2,4,0,
01/19/2020,8,Liams Majesty,Alpander/Tamay,71.00,0,0,0,0,0,0,
01/19/2020,8,Fidget,Franco/Manuel,11.90,0,-1,2,3,5,0,
01/19/2020,8,Mr. Tag,Diaz/Jr./Hector,76.25,0,0,1,1,4,0,
01/19/2020,8,Tapizearance,Lezcano/Jose,3.40,0,1,2,3,5,1,
01/19/2020,8,Unrelenting Force,Alvarado/Junior,4.00,0,2,1,2,3,1,
01/19/2020,8,Political,Correa/Julio,17.80,0,0,2,2,4,0,
01/19/2020,8,Dawn's Early Light,Cancel/Eric,1.45,1,1,1,2,4,0,
01/19/2020,8,Glenn Likes Gin,Serrano/Keivan,16.70,0,1,1,2,3,1,
01/20/2020,1,Vineyard Sound,Cancel/Eric,8.40,0,2,1,2,3,0,
01/20/2020,1,Who's in Charge,Franco/Manuel,1.85,1,0,1,2,4,1,
01/20/2020,1,Mandatory Payout,Davis/Dylan,5.50,0,2,3,4,8,0,
01/20/2020,1,Seed Money,Cardenas/Luis,3.80,0,0,1,2,3,1,
01/20/2020,1,Deputy Flag,Alvarado/Junior,3.05,0,1,2,2,3,1,
01/20/2020,1,Kadens Courage,Diaz/Jr./Hector,6.50,0,0,1,1,4,0,
01/20/2020,2,La Rubia,Correa/Julio,38.50,0,1,2,2,3,0,
01/20/2020,2,Sweet Breeze,Worrie/Andre,107.75,0,0,1,2,2,0,
01/20/2020,2,Our Ticket,Davis/Dylan,0.55,1,1,2,4,8,1,
01/20/2020,2,Shrink,Harkie/Heman,52.25,0,-1,1,1,2,0,
01/20/2020,2,Lady Cat,Cardenas/Luis,8.10,0,0,2,3,3,1,
01/20/2020,2,Happyandiknowit,Hernandez/Benjamin,22.50,0,0,1,2,4,0,
01/20/2020,2,Eighty Seven North,Cancel/Eric,5.50,0,2,1,1,3,0,
01/20/2020,2,Two Graces,Martinez/Joey,4.00,0,1,0,1,1,1,
01/20/2020,3,San Juan Diego,Carmouche/Kendrick,6.40,0,2,2,4,6,1,
01/20/2020,3,Bourbon Mission,Correa/Julio,10.30,0,0,1,2,3,0,
01/20/2020,3,You Tell Me,Worrie/Andre,13.60,0,0,1,2,2,0,
01/20/2020,3,Gypsum Johnny,Cardenas/Luis,21.80,0,0,3,3,4,0,
01/20/2020,3,Control Group,Lezcano/Jose,0.55,1,0,2,3,6,1,
01/20/2020,3,Foolish Ghost,Carroll/Declan,3.40,0,2,1,1,3,1,
01/20/2020,4,Myawaya,Davis/Dylan,4.80,0,2,2,4,8,1,
01/20/2020,4,Ice Princess,Franco/Manuel,0.55,1,1,1,3,5,1,
01/20/2020,4,Sneaky Surprise,Vargas/Jr./Jorge,26.50,0,1,1,2,4,0,
01/20/2020,4,Courageous Girl,Lezcano/Jose,16.10,0,2,3,4,7,0,
01/20/2020,4,Holmdel Park,Carmouche/Kendrick,10.80,0,1,3,4,7,1,
01/20/2020,4,Shadolamo,Alvarado/Junior,36.50,0,1,2,3,4,0,
01/20/2020,4,Ancient Brown,Cancel/Eric,4.70,0,2,0,1,3,0,
01/20/2020,5,Important One,Davis/Dylan,6.20,0,-1,2,4,8,1,
01/20/2020,5,Moneybackguarantee,Harkie/Heman,52.00,0,-1,1,1,1,0,
01/20/2020,5,Hayezhee,Alvarado/Junior,5.80,0,-1,2,3,4,0,
01/20/2020,5,Becky's Mission,Rodriguez/Castro/Luis,23.60,0,2,1,2,4,0,
01/20/2020,5,Maru,Gutierrez/Reylu,3.45,1,2,1,1,3,1,
01/20/2020,5,Central Exit,Cancel/Eric,3.70,0,0,0,1,3,1,
01/20/2020,5,Desbordes,Carroll/Declan,4.40,0,0,2,2,4,0,
01/20/2020,5,Stay Home,Franco/Manuel,6.90,0,-1,2,3,6,0,
01/20/2020,5,Irena N Ella,Gomez/Oscar,82.50,0,0,1,1,2,0,
01/20/2020,5,Big Red Girl,Correa/Julio,9.80,0,2,0,2,3,0,
01/20/2020,6,Life in Shambles,Franco/Manuel,1.10,1,2,2,2,6,1,
01/20/2020,6,Outplay,Alvarado/Junior,8.00,0,1,1,2,4,1,
01/20/2020,6,Deep Sea,Cancel/Eric,9.20,0,0,1,1,3,0,
01/20/2020,6,Blueblood,Carroll/Declan,10.60,0,0,1,2,4,0,
01/20/2020,6,Liam Lets Go,Cardenas/Luis,24.00,0,2,2,3,4,0,
01/20/2020,6,They Shot Sonny,Santiago/Reyes/Christian,73.75,0,0,0,0,0,0,
01/20/2020,6,Wegotoldyougotsold,Vargas/Jr./Jorge,1.85,0,1,1,2,4,1,
01/20/2020,6,Dark N Cloudy,Diaz/Jr./Hector,40.50,0,0,0,1,3,0,
01/20/2020,7,Wicked Trick,Lezcano/Jose,2.80,0,2,2,3,6,1,
01/20/2020,7,Heavy Roller,Alvarado/Junior,2.05,1,2,1,3,5,1,
01/20/2020,7,Playthatfunnymusic,Cancel/Eric,10.60,0,1,1,1,3,0,
01/20/2020,7,Its All Relevant,Gutierrez/Reylu,6.40,0,2,1,2,4,0,
01/20/2020,7,American Lincoln,Rodriguez/Castro/Luis,94.25,0,0,1,1,3,0,
01/20/2020,7,Felix in Fabula,Davis/Dylan,3.60,0,2,3,4,8,0,
01/20/2020,7,Dynamax Prime,Franco/Manuel,5.40,0,2,2,3,6,1,
01/20/2020,8,Abounding Joy,Alvarado/Junior,4.60,0,1,2,3,5,1,
01/20/2020,8,Slimey,Cancel/Eric,7.90,0,2,1,1,2,0,
01/20/2020,8,Champagne Bliss,Rodriguez/Castro/Luis,67.75,0,0,1,1,2,0,
01/20/2020,8,Saguaro Row,Lezcano/Jose,1.75,1,2,2,4,6,1,
01/20/2020,8,Our Circle of Love,Franco/Manuel,3.30,0,2,2,4,6,0,
01/20/2020,8,New Year's Wish,Carmouche/Kendrick,3.40,0,2,3,4,8,0,
01/20/2020,8,Honor Way,Vargas/Jr./Jorge,13.60,0,2,1,2,5,1,
01/20/2020,9,Take It All Back,Carmouche/Kendrick,11.10,0,0,2,4,8,0,
01/20/2020,9,Molly's Nighthawk,Cardenas/Luis,64.75,0,0,1,3,4,0,
01/20/2020,9,Becca Takes Charge,Lezcano/Jose,1.45,1,2,2,4,7,1,
01/20/2020,9,Vitanza,Gutierrez/Reylu,5.90,0,1,1,2,3,1,
01/20/2020,9,Tatterazzi,Davis/Dylan,5.90,0,0,2,3,7,0,
01/20/2020,9,Margie Cat,Hernandez/Benjamin,60.50,0,0,0,1,4,0,
01/20/2020,9,Miss Jill,Serrano/Keivan,97.75,0,0,2,2,4,0,
01/20/2020,9,Deja Raconte,Correa/Julio,5.40,0,2,0,1,2,0,
01/20/2020,9,Rousey,Cancel/Eric,6.20,0,1,0,1,2,0,
01/20/2020,9,Miss Ross,Vargas/Jr./Jorge,13.30,0,2,2,3,5,1,
01/20/2020,9,Sassy Secret,Alpander/Tamay,110.50,0,0,0,0,0,0,
01/23/2020,1,Little Mazzy,Alvarado/Junior,2.50,0,1,3,3,6,1,
01/23/2020,1,Timing,Cancel/Eric,7.20,0,-1,0,1,2,0,
01/23/2020,1,Bay Burner,Davis/Dylan,7.80,0,0,1,3,7,0,
01/23/2020,1,Ihadadream,Martinez/Joey,8.30,0,1,1,2,2,0,
01/23/2020,1,Super Wicked Charm,Carmouche/Kendrick,2.25,1,2,1,3,7,1,
01/23/2020,1,Now and Again,Franco/Manuel,18.00,0,0,2,3,6,0,
01/23/2020,1,Lightning Rob,Rodriguez/Castro/Luis,3.80,0,2,0,1,2,1,
01/23/2020,2,Kinky Sox,Martinez/Joey,29.75,0,0,1,1,2,0,
01/23/2020,2,Barbara P,Serrano/Keivan,7.60,0,0,2,2,3,0,
01/23/2020,2,Its a Chance,Hernandez/Benjamin,5.20,0,2,0,1,4,1,
01/23/2020,2,Causin' Trouble,Carroll/Declan,15.20,0,2,1,2,4,0,
01/23/2020,2,Sister Alexa,Cardenas/Luis,8.60,0,1,0,2,4,1,
01/23/2020,2,Marriage,Beato/Inoel,10.60,0,2,0,0,0,0,
01/23/2020,2,First Dawn,Cancel/Eric,22.40,0,2,0,0,1,1,
01/23/2020,2,Eight Oaks,Lezcano/Jose,0.65,1,1,3,4,7,0,
01/23/2020,3,Color Chart,Davis/Dylan,9.80,0,0,0,2,6,0,
01/23/2020,3,Floss Dancer,Carmouche/Kendrick,6.20,0,0,1,3,7,0,
01/23/2020,3,Dovey Lovey,Harkie/Heman,4.00,0,2,0,1,1,1,
01/23/2020,3,Ok Honey,Gomez/Oscar,44.50,0,0,1,1,2,1,
01/23/2020,3,Stay Smart,Gutierrez/Reylu,4.80,0,1,2,2,4,0,
01/23/2020,3,Peggy Sue,Cancel/Eric,1.15,1,2,1,1,2,1,
01/23/2020,3,Party in the Sand,Martinez/Joey,8.30,0,0,1,1,2,0,
01/23/2020,4,Kansas Kis,Davis/Dylan,0.80,1,2,0,1,5,1,
01/23/2020,4,Tale of Perfect La,Lezcano/Jose,6.20,0,0,2,3,7,0,
01/23/2020,4,Henni Penny,Carroll/Declan,7.10,0,2,0,1,3,0,
01/23/2020,4,Toastnjam,Hernandez/Benjamin,13.70,0,1,1,1,4,0,
01/23/2020,4,French Cafe,Franco/Manuel,6.80,0,0,1,2,5,1,
01/23/2020,4,Kin,Cancel/Eric,4.30,0,-1,2,2,3,1,
01/23/2020,5,Ariesberg,Vargas/Jr./Jorge,25.75,0,2,3,3,6,0,
01/23/2020,5,Him She Kisses,Cardenas/Luis,1.65,0,1,1,2,5,1,
01/23/2020,5,Hold My Call,Gutierrez/Reylu,3.20,0,0,1,2,3,0,
01/23/2020,5,Mission Wrapitup,Carroll/Declan,7.20,0,0,0,1,2,1,
01/23/2020,5,First Deputy,Davis/Dylan,1.35,1,2,1,1,5,1,
01/23/2020,6,Dancingwthdaffodls,Carroll/Declan,46.75,0,0,1,1,3,0,
01/23/2020,6,Excess Capacity,Carmouche/Kendrick,3.95,0,2,1,2,6,1,
01/23/2020,6,Overheated,Davis/Dylan,5.00,0,2,2,2,5,0,
01/23/2020,6,Britesideoftheroad,Lezcano/Jose,3.35,0,0,1,3,6,0,
01/23/2020,6,Questeq,Silvera/Ruben,45.75,0,0,0,0,1,1,
01/23/2020,6,Girl of Tosconova,Cancel/Eric,4.60,0,2,3,3,4,0,
01/23/2020,6,Love and Love,Alvarado/Junior,2.25,1,2,3,4,7,1,
01/23/2020,6,Happycrest,Cardenas/Luis,131.25,0,1,2,2,5,0,
01/23/2020,6,Lem Me Have It,Franco/Manuel,15.00,0,2,1,3,5,0,
01/23/2020,7,Diamond N Simon,Silvera/Ruben,24.75,0,0,1,1,2,1,
01/23/2020,7,A Bridge too Far,Davis/Dylan,3.70,0,2,2,2,5,0,
01/23/2020,7,Summer Fantasy,Vargas/Jr./Jorge,28.25,0,0,2,3,5,0,
01/23/2020,7,Fight On Lucy,Gutierrez/Reylu,11.60,0,1,1,2,3,1,
01/23/2020,7,The Great Johanna,Alvarado/Junior,0.70,1,2,3,5,7,1,
01/23/2020,7,Gilda Marie,Franco/Manuel,3.85,0,2,1,2,5,0,
01/23/2020,7,My Last Million,Carmouche/Kendrick,28.00,0,0,2,2,6,0,
01/23/2020,8,Judgement Free,Gomez/Oscar,67.75,0,1,1,2,3,0,
01/23/2020,8,Gobi,Worrie/Andre,26.50,0,1,0,1,2,0,
01/23/2020,8,Cotton Candy Cutie,Davis/Dylan,6.20,0,1,1,2,4,0,
01/23/2020,8,Sky Vision,Beato/Inoel,9.50,0,0,0,0,0,1,
01/23/2020,8,Honey Graeme,Cancel/Eric,0.80,1,0,2,3,4,1,
01/23/2020,8,Princess Mikayah,Santiago/Reyes/Christian,72.50,0,0,0,0,0,0,
01/23/2020,8,Cobra Sophie,Carmouche/Kendrick,5.30,0,2,1,2,6,0,
01/23/2020,8,Linda's Ballet,Gutierrez/Reylu,6.90,0,0,1,2,4,1,
01/23/2020,8,Saratoga Style,Cardenas/Luis,15.10,0,0,2,2,5,0,
01/24/2020,1,Horoscope,Franco/Manuel,6.10,0,0,1,1,5,1,
01/24/2020,1,Booby Trap,Carmouche/Kendrick,7.20,0,2,1,2,5,0,
01/24/2020,1,Sounds Good,Worrie/Andre,78.50,0,0,0,1,2,1,
01/24/2020,1,Vintage Hollywood,Cancel/Eric,0.75,1,0,2,4,4,1,
01/24/2020,1,Purchasing Power,Davis/Dylan,4.40,0,2,0,2,3,0,
01/24/2020,1,Le Gros Bill,Brown/Dalton,72.75,0,0,0,0,1,0,
01/24/2020,1,Woodbury,Gutierrez/Reylu,5.20,0,1,2,3,5,0,
01/24/2020,2,No Distortion,Cancel/Eric,2.60,0,1,2,4,5,0,
01/24/2020,2,American Rule,Cardenas/Luis,39.00,0,1,1,2,5,1,
01/24/2020,2,The Sicarii,Camacho/Jr./Samuel,11.60,0,0,1,1,2,1,
01/24/2020,2,Hawaiian Noises,Lezcano/Jose,0.55,1,2,0,2,6,1,
01/24/2020,2,Swiping Dan,Gutierrez/Reylu,15.20,0,2,2,2,4,0,
01/24/2020,2,Holiday Bonus,Silvera/Ruben,8.50,0,0,2,2,3,0,
01/24/2020,3,Take It to Scale,Vargas/Jr./Jorge,2.85,0,2,1,3,5,0,
01/24/2020,3,Alongcametheprince,Worrie/Andre,62.25,0,0,1,1,3,0,
01/24/2020,3,Latin Love Bug,Cardenas/Luis,15.70,0,2,1,3,5,1,
01/24/2020,3,Bronx Bomber,Hernandez/Benjamin,3.25,0,2,1,1,3,1,
01/24/2020,3,Zonic,Carroll/Declan,7.90,0,1,1,1,3,1,
01/24/2020,3,Spectre Bond,Carmouche/Kendrick,1.05,1,1,0,1,4,0,
01/24/2020,3,Our Honor,Camacho/Jr./Samuel,40.50,0,1,2,2,3,0,
01/24/2020,4,Singapore Trader,Gutierrez/Reylu,5.90,0,2,1,2,4,0,
01/24/2020,4,Frank'sgunisloaded,Franco/Manuel,3.75,0,1,1,2,5,1,
01/24/2020,4,El Hermano,Lezcano/Jose,0.75,1,2,1,2,6,0,
01/24/2020,4,Hersh,Alvarado/Junior,5.40,0,0,3,5,8,1,
01/24/2020,4,Crea's Bklyn Law,Carmouche/Kendrick,7.30,0,2,0,1,3,1,
01/24/2020,5,Pass,Alvarado/Junior,38.00,0,-1,3,5,8,0,
01/24/2020,5,Brunate,Gutierrez/Reylu,33.25,0,1,0,2,4,0,
01/24/2020,5,Stash My Money,Silvera/Ruben,42.25,0,1,2,2,2,0,
01/24/2020,5,Beg to Differ,Carmouche/Kendrick,8.10,0,0,1,1,3,1,
01/24/2020,5,True Palace,Hernandez/Benjamin,23.00,0,0,2,2,4,0,
01/24/2020,5,Box of Rain,Vargas/Jr./Jorge,16.40,0,0,0,2,4,0,
01/24/2020,5,Unbridled John,Serrano/Keivan,28.50,0,2,1,2,3,0,
01/24/2020,5,Pave It,Lezcano/Jose,1.85,1,2,1,1,5,0,
01/24/2020,5,Wild Banker,Cancel/Eric,2.30,0,2,2,3,5,1,
01/24/2020,5,Aintitfunkynow,Franco/Manuel,6.10,0,1,2,3,5,1,
01/24/2020,5,Farragut,Worrie/Andre,11.40,0,1,1,1,3,0,
01/24/2020,6,Officer Hutchy,Lezcano/Jose,1.00,1,2,1,1,4,1,
01/24/2020,6,Stunning Munnings,Carroll/Declan,24.50,0,1,2,2,4,0,
01/24/2020,6,Bella Invasion,Serrano/Keivan,68.00,0,2,0,2,3,0,
01/24/2020,6,Magnetique,Cancel/Eric,11.30,0,2,2,3,6,0,
01/24/2020,6,Glass Ceiling,Franco/Manuel,2.40,0,0,3,3,6,1,
01/24/2020,6,All Over the Map,Davis/Dylan,25.75,0,0,0,1,2,0,
01/24/2020,6,Wonder City,Vargas/Jr./Jorge,5.00,0,1,0,1,4,0,
01/24/2020,6,Wedontbelieveher,Gutierrez/Reylu,14.80,0,2,0,1,3,1,
01/24/2020,7,Shamrock Kid,Cancel/Eric,4.30,0,1,1,3,6,0,
01/24/2020,7,Fleet Irish,Gomez/Oscar,9.50,0,2,1,2,2,1,
01/24/2020,7,Big Mountain,Correa/Julio,1.55,1,2,0,0,2,0,
01/24/2020,7,Irish Valor,Carroll/Declan,31.50,0,1,1,2,3,0,
01/24/2020,7,Twisted Tom,Davis/Dylan,2.65,0,1,0,0,2,1,
01/24/2020,7,Carthon,Gutierrez/Reylu,3.55,0,2,1,1,4,1,
01/24/2020,8,Palomita,Franco/Manuel,2.45,0,2,3,4,6,0,
01/24/2020,8,Science Fiction,Alvarado/Junior,3.95,0,2,2,4,7,1,
01/24/2020,8,Sea Sparkle,Cardenas/Luis,64.50,0,2,2,3,5,0,
01/24/2020,8,Forgotten Hero,Gutierrez/Reylu,16.30,0,2,2,2,4,0,
01/24/2020,8,Weabie,Carroll/Declan,16.10,0,1,1,2,3,0,
01/24/2020,8,Aunt Babe,Correa/Julio,8.90,0,1,0,0,2,1,
01/24/2020,8,Gypsy Janie,Cancel/Eric,1.10,1,2,1,2,6,1,
01/25/2020,1,Cowtown,Franco/Manuel,5.30,0,2,2,4,5,1,
01/25/2020,1,Commissioner Dave,Bisono/John,54.50,0,0,1,1,2,0,
01/25/2020,1,Uncle Ned,Brown/Dalton,47.75,0,0,0,0,1,0,
01/25/2020,1,Modernist,Alvarado/Junior,0.25,1,2,2,4,8,1,
01/25/2020,1,Zuzudini,Davis/Dylan,27.75,0,0,1,1,3,0,
01/25/2020,1,Distorted Sky,Lezcano/Jose,4.30,0,1,1,2,5,1,
01/25/2020,2,Too Fast to Pass,Davis/Dylan,1.20,1,2,1,1,3,1,
01/25/2020,2,Three to Thirteen,Cancel/Eric,2.15,0,0,1,2,6,1,
01/25/2020,2,Poshsky,Correa/Julio,5.00,0,1,1,1,3,0,
01/25/2020,2,Fun Prospect,Santiago/Reyes/Christian,91.50,0,0,0,0,0,0,
01/25/2020,2,Where's Rudy,Vargas/Jr./Jorge,4.50,0,0,0,0,3,1,
01/25/2020,2,So Sublime,Gutierrez/Reylu,13.80,0,1,2,2,4,0,
01/25/2020,3,Hushion,Carmouche/Kendrick,6.30,0,1,2,2,4,0,
01/25/2020,3,Speightful Kitten,Correa/Julio,4.30,0,2,1,1,3,1,
01/25/2020,3,Le General,Vargas/Jr./Jorge,0.75,1,1,1,1,4,1,
01/25/2020,3,Kazmania,Hernandez/Julio,8.40,0,1,0,0,0,1,
01/25/2020,3,Vicar's Legend,Gutierrez/Reylu,11.60,0,0,1,2,4,0,
01/25/2020,3,Frosted Ice,Cancel/Eric,7.00,0,0,2,3,6,0,
01/25/2020,4,Stage Left,Davis/Dylan,6.70,0,0,2,2,4,1,
01/25/2020,4,Tale of Mist,Cancel/Eric,8.40,0,2,2,2,5,0,
01/25/2020,4,Quizzical Cajun,Lezcano/Jose,2.15,1,2,2,3,5,0,
01/25/2020,4,Our Last Buck,Franco/Manuel,15.60,0,1,2,4,6,0,
01/25/2020,4,Seanow,Carmouche/Kendrick,6.20,0,0,2,2,4,0,
01/25/2020,4,Mad Munnys,Gutierrez/Reylu,22.40,0,1,0,2,3,1,
01/25/2020,4,Mystical Song,Cardenas/Luis,9.90,0,2,2,2,4,0,
01/25/2020,4,Sneakiness,Vargas/Jr./Jorge,3.90,0,1,2,2,5,1,
01/25/2020,4,Coach Villa,Alvarado/Junior,9.60,0,2,2,4,9,0,
01/25/2020,4,Ventus,Correa/Julio,72.00,0,0,2,2,3,0,
01/25/2020,5,Vow of Beauty,Vargas/Jr./Jorge,6.10,0,-1,3,3,5,0,
01/25/2020,5,Montauk Memories,Gutierrez/Reylu,50.75,0,0,1,2,3,0,
01/25/2020,5,Impetuous,Davis/Dylan,1.45,1,1,2,3,4,1,
01/25/2020,5,Account,Rodriguez/Castro/Luis,31.75,0,-1,1,2,3,1,
01/25/2020,5,Brewman,Franco/Manuel,2.95,0,1,1,3,6,0,
01/25/2020,5,Jewel,Carroll/Declan,17.90,0,-1,0,1,2,0,
01/25/2020,5,Beta,Correa/Julio,16.50,0,2,1,2,2,0,
01/25/2020,5,the Nipper,Lezcano/Jose,3.20,0,-1,2,2,4,1,
01/25/2020,6,Our American Star,Fukumoto/Daisuke,69.00,0,0,0,0,0,0,
01/25/2020,6,Violent Delights,Carmouche/Kendrick,2.00,0,0,1,2,3,1,
01/25/2020,6,Bears Mafia,Gutierrez/Reylu,1.55,1,0,1,1,3,1,
01/25/2020,6,I Saw It All,Cardenas/Luis,12.70,0,0,1,2,4,0,
01/25/2020,6,Curlin's Knight,Bisono/John,20.30,0,1,1,1,3,0,
01/25/2020,6,Da Meister,Brown/Dalton,134.50,0,0,0,0,1,0,
01/25/2020,6,I'm Elmer J Fudd,Correa/Julio,34.50,0,0,1,2,2,0,
01/25/2020,6,Alrahaal,Serrano/Keivan,18.90,0,2,0,1,3,0,
01/25/2020,6,The Honest Toun,Franco/Manuel,5.00,0,1,1,2,5,1,
01/25/2020,6,Letzgometz,Davis/Dylan,12.20,0,1,3,4,4,0,
01/25/2020,6,Moonbounce,Sone/Joel,107.50,0,0,0,0,2,0,
01/25/2020,7,Daddy Knows,Lezcano/Jose,2.95,0,0,2,3,4,1,
01/25/2020,7,True Gold,Cancel/Eric,13.60,0,1,1,2,5,0,
01/25/2020,7,Legion Storm,Carmouche/Kendrick,15.10,0,1,1,3,4,0,
01/25/2020,7,Beachside,Davis/Dylan,13.40,0,2,2,3,4,0,
01/25/2020,7,Ten Twenty Nine,Vargas/Jr./Jorge,10.30,0,1,2,3,4,0,
01/25/2020,7,Centrist,Harkie/Heman,52.00,0,0,1,2,2,1,
01/25/2020,7,Tiergan,Alvarado/Junior,9.10,0,0,2,3,8,1,
01/25/2020,7,Financialstability,Franco/Manuel,0.85,1,2,1,2,6,0,
01/25/2020,8,Mr. Buff,Alvarado/Junior,0.75,1,2,2,3,8,1,
01/25/2020,8,Stan the Man,Davis/Dylan,2.65,0,2,1,3,4,0,
01/25/2020,8,Leitone (CHI),Lezcano/Jose,3.00,0,2,2,4,5,0,
01/25/2020,8,Adventist,Bisono/John,15.40,0,2,1,1,3,1,
01/25/2020,8,Backsideofthemoon,Cancel/Eric,20.30,0,1,0,2,4,1,
01/25/2020,9,Hot Little Honey,Gutierrez/Reylu,3.10,1,2,2,2,4,1,
01/25/2020,9,Kefaliani,Cancel/Eric,3.70,0,1,1,2,4,1,
01/25/2020,9,to Cincinnati,Rodriguez/Castro/Luis,17.20,0,-1,2,2,4,0,
01/25/2020,9,Keypit,Carmouche/Kendrick,5.40,0,0,1,2,3,0,
01/25/2020,9,More Diamonds,Carroll/Declan,4.50,0,1,0,1,2,0,
01/25/2020,9,Broadway Angel,Lezcano/Jose,6.00,0,0,2,3,5,0,
